"date","token_address","wallet_address","sol_drained","tx_hash_buy","tx_hash_sell","victim_wallet_address","victim_amount_in","victim_tx_hash","slot","timestamp","source","lp"
"2025-03-11","HW7kUwQezw691rB4qwm2V3YBjvY2FGh1jcQafHbKpump","EXCvMQrbJDgppjrugERD1WTLn8Bbg7o9en8CcgSJVFg","556617275","8bGJs9p3ETvGaDjHz7Rtbfe1Z4JotHo9W1Nzu1oe4bn1c1dSyBUJUUGoTdVamN5gXhWdqVqZuNNFfabx7UUd6UA","8wzX3SuR4zc3AGB8wWBLsWJXnBhU8gJ9GBijbeFa7ARE8Dm5qP38B5rtLcKvJTbjs2nSP32HW9QCrzxxGVHwfoM","AUuuxHnrCVz98vAjs8Q9B6dXKgUiw6Wruty9FooUJ2N5","4500000000","4tV4FwhZ7FY2N7JX26Jq9roGudrxW6GefeUgZZkDPQ6WJ3FmqYLbBDwgwHgAsiNHhNkUdtDt2YmZLB2m9732Y9nF","326107440","2025-03-11 19:01:21+00","pump","AegVh9r85LAxXiP5DDZsVL4Pvp4GtvLy7mjKYavftNra"
"2025-03-11","2HHgCLfKA5Rd1Fn9xAxfYzS3XoR5NnuxKDYz2EmWpump","4vJfp62jEzcYFnQ11oBJDgj6ZFrdEwcBBpoadNTpEWys","39721694","3WHHTtM5AS2uNyEK878wtHadWJiSvA6LWFESAN3DSe77HLfUhvgkCLcNVpb6J3mjYqGo65gPdmnSgnZJNxKTsk1H","3gttyAvWKndZzF2senv9Q39xnTwXHJbG6dy1jVyp85Gk5jND28XtAc6tF7bf5F8B1HTK74mQuFepDz8qvs6jTUwq","DsGrWsMPZpUuHx2toGBKnwQPKRjkaq7JpMAJEa3DAxtU","4957500000","4NPdptbdEj3WMCe2C9cNd52cidXnbdg8qfTWBY7WggMH5aToFWxoxns74xa3T39quufh3SC6Ypa8r1CGPXMrBjLw","326107453","2025-03-11 19:01:26+00","raydium","GmQTt7Q7DLKjWJMxbA4CrDbGGFVMRMmech7uaJdeTpYV"
"2025-03-11","QFp94pu1bbUq3o2Qz1PhH8SmZVtRQ9Y2LSxeadYpump","4f4NnssixzRCuy79DCZxDr26YMbR6mtJZDg265QqgUKi","153569699","5YDwNxWFq5xnaGk2fiQz6tdrg9QrtTT7zPdRHeQUxFBKUiwtyr15UTjpFNFud3PL2yJzwq8RQwB6wXGyzCZn8YoK","63PRATozMDAWkuAerhqvZ5xX6P1ghDxanzwrjcmqYThoyoSrK3y72kv8CVMMgNDxuRdY1Nqbn47n7kk7XtxqYg3Z","68PW6roKHf31wXTJvgxS99uNM1MAQmi3CHJzkVMRKFUL","2974500000","5E2RRn7zZaBRGWiKyvMuYpuMn9FBwankRzh6uT4SLDLDBFSeHpDPHEHAziGfg3eyVp2LbR3d9FXMUhda518eSqxt","326107456","2025-03-11 19:01:27+00","raydium","3GVet15nL7ftgKsxpQVVSdgVtc2weZ1jkje58K5pM7dY"
"2025-03-11","4taJ4B67sp5Tbe5CaizkVVubS39xqaMRA4TCLYZNpump","D4zVhwuUsFbcaty7wJhNEZ7VEwPHXQ5d2heXPxM5yWhL","9643678","3AHsh4UVQYK2WNDoD1ngH5fkoJbSGRoFH3485DLaUtTWbx5biPeeantfB4bQ4iKUHPxHkex5HSt6TRoGde3hAtsY","5RKAULVmtdVkrYFzYuDRT5sBebeB5J8Wr14a7gS4zXh32F3f1khHYzCCL1HgVDjZzT6yyJ4g83NnuwvL92E3L55Y","3TY8fP3oKKci7wWnYqAULbNe7r7EWfzzLA1sgTqSYruv","459887633","9ydokUSLFhvRNVS6yTFjReik82eQtgHuPbCdL6iqyr4nfeZ7SWq1eL6PqbekApyTjkfFeWbRD3nNQV4dqv8Yqbt","326107461","2025-03-11 19:01:29+00","raydium","5tYJTGNC5G24p6gatu3L5PDZRtrVWaMLqgRmPjz4Qk2Z"
"2025-03-11","7W3PQ4C7cTVaCsTbzDH2jDp4rzVdJTrxZ638SGqoXArh","4vJfp62jEzcYFnQ11oBJDgj6ZFrdEwcBBpoadNTpEWys","168165409","2qbsWeRuNvXJ7TTduJKy8E1FmCjPkvvTreyjmk7iiygvSVGQ4nAjxoUvgsGYe3BcgZkRfaESkgsmyXe5ja4ZdmPN","4ELdGs8ue9BCKytmgfUtkyxwRk4W4YwGVHoyHbtU1yhZwGRnyryaCfjCSZAqWQCPFMPRAzwQ44gb5xTc2KGTrTpP","CjTER3DcQ8KhwCeiBRvfb3e2uwzQYqSrFwTzKXzffQJZ","168555000","2k59Y7hjxMSjq8mXBQLN3mpE3VqPrtFztEpTRyWpYtfsk6Utpj3WxwkV13qQrxuNcuxMQAAq9F6jj6nJMfMUtrRA","326107521","2025-03-11 19:01:53+00","raydium","HB81mrPeCHppT4fH7Ae1raKAvQ4fMEr4r4jjjYhT6yJr"
"2025-03-11","9XtVcrcuCRpVMh8uYj4mQpbNr1dKxGmwdN4y22ZGpump","77EQWbL5SpAgZmYT3g6UHYk7spXDgfnuE2Xeih1c4R9X","117403623","5AWnfruDjLZAHMPxFF71kddCvQVecjx3HFn87C4PnQWfmfJJ8YZaosoQZsVeL87wPBv9nDJqCS2rzrex3tCFCPWn","5ajyBkDrKp37rAsyfaubkop2iD4VPtHG3hmKy5y2EEkmoHQr7g2975MgeMkkaXxtdwh4NdanqtNfA2edKG8Ja8tZ","7wNMwr2K1c8yT9pZNvPk149iuUBZUsuZ2WtsAWFowG9p","2100000000","4D9mYNFCGahYP2UeKzkgTEkhKmxG1KqJSZBVv3zezY9sXo4xtZhu3W1JcqkBRpTK3d5amCqZUfNdA9QMb9kEzdwZ","326107558","2025-03-11 19:02:08+00","raydium","2fEEjo2YGC1riA9BuH4iRiFLDMcgzMjbZ9Sbg4xKgCJM"
"2025-03-11","EJnDmtFh2VUR6KufJuuWnS4Nb2Rc1wyW7Xz1TFuQKrMc","FBsNGYU9qqfrJn14mhhS8mhGtZc5QSzUGqr4g724uA1y","115804117","T4hXQ3xqJvKnBxJdgtN6AHRCdp2yBs1WCdVZkhrTWm3WEGvF6fzVPbz6dcmnR5vRKzCMfVUK8q56rduNShxgaTr","JM79HBpHktJaBACTVEAFmaiMyV1d1i1biNuRDzkV7qb7hqYL2kzzfvZ3zPv6wHQ2n3Z6oAiijk3KKrsDyyHYwxT","A1mmPSJKUhqToCiqrgYhxZ2ipFLz5ZbuGK1sRb6JXJ71","1000000000","h8LLkLYYgcUrMT69FeKmAQg342cSdMxuRLecUq6HPcCCpgDtVY29LzGTCZ6mFRBtTWC9d6462N9XMAeLnSDU9oV","326107561","2025-03-11 19:02:09+00","raydium","F6SGYb7d5UZPJ1zTwn9tvJzfxsQqGPGUq1YMjT9rHJHw"
"2025-03-11","EJnDmtFh2VUR6KufJuuWnS4Nb2Rc1wyW7Xz1TFuQKrMc","6MfondxaNmeA1LVzFkMbriXkYAQU9PpppQrQY7FnH94A","74411411","4jLWFamA24CUyMT4yiVsM67iphLAL3qjn7yrWUGoxVT2LzZF6s5hCWkgyPV149fR2WS231M5LMWzmHxYcNmrqNZB","66ixgkajLWQA8FxkGpPDx2vNYJ2KBN2dte3pfr6ozaMc2BnFsBqwpy2vYYjJC5pqLU7agZoZLYkdePikSP9Ts2sV","GtzqtJ4jjQAJVVh6V6sQdtZP5gwYQSYdqVo1tdGCnC4g","777971281","kZQXhSe1grWoqKD248uGBPaDLQU6d4VjwBQ2LbuYavTirVqVHPFgbeoGwrw3xsDphWTnzmEgtRPFfM7sdkxjNKe","326107561","2025-03-11 19:02:09+00","raydium","F6SGYb7d5UZPJ1zTwn9tvJzfxsQqGPGUq1YMjT9rHJHw"
"2025-03-11","9XtVcrcuCRpVMh8uYj4mQpbNr1dKxGmwdN4y22ZGpump","CQTW99iCccWKiq2SyPj23Wdb3QyX2ibdG7RtfiAuBkm6","109821966","VFb6c7Nc5KJ6VBD2ZF94TCJxYqiDSURTXJNCvFu8ecDdT11jyaf2jo9Vqvc9B1i73xSNyRjVfDtHVwjCBXXg9UH","5xQx5NKj1Aus7hpA5nLt2pXkWD6pUWPCqzwxVfJxYLN29RKYGeHmdXtPJAx5FAsQqgYMQ6ZijKH4p6hEp1L2oP2S","DXFhGWCV8koeRLJNLKX6x2vqDnZDTSWfj8LmFu3woP2w","990000000","24q8mgx6MPaLzwYDmJZR1brRFoVjdDoZ64dk3j63ght4NWpH6C6EjsMArFgV92VzCRmu9SBtQQUswKTM6aiXHjBS","326107565","2025-03-11 19:02:10+00","raydium","2fEEjo2YGC1riA9BuH4iRiFLDMcgzMjbZ9Sbg4xKgCJM"
"2025-03-11","HEV8JPybpUrVTPWm6CvgYinMUxXdVgd3ULqw37DJpump","C65pcPN7nCRv9fAWsbbri6b95QXvyVLJ1MntDj6v3idu","72875393","5fkZP7dhsuQ2H7WzkZBHe6uePPvcz3BDPhcABo4ZWegFApScDA12ZynzTseCCCCPwBJXdkaQEcCKoXHFsAKoZxXb","3nbKTYxBDRG63QGRbuFohTcFtgBTr8PN2TcZ3Hg4Hptj7wBmL2DHerU94xdpq1sQzi7TbYHZse8tKYWcGw4Rc4yG","BRLuZ2QqgricfHPZp9EheneA5hVCQKZyyRFdk8q28QkM","1000000000","4t6f81Nsz4ckQRFK4sJBduwxcFpUmTjzu6u2pfJ6s98P2s8SNTdMG4PzqaGqfo9T6ZZtH9gnVQBXKQEbEN97j8Qk","326107580","2025-03-11 19:02:16+00","raydium","AWJM5qCx4RKF7hLKuKkqKtz6XSdKP1mMuozUAb3VdFFz"
"2025-03-11","bwCs4bAMoExahc8Np2rxufxfrGai2Jb3mwkMqxkpump","4vJfp62jEzcYFnQ11oBJDgj6ZFrdEwcBBpoadNTpEWys","44089980","a1YRA2suVp4uVu32LTFANr9qkBi81NAbRJrmJhBJ3hTrSuibv1y6NjPW63gYXD5VMbjQ1N4Rk3o8WTknAfkQUwx","2yqAwNoW9QFMYpRpCxDNGgYe7gpN3ivoT8C9pwakvB1iZMCAskgfRiykNCt89shsqHjgqTHFsnyaDPgLt3fMT8EE","71rJz13htLuT3Sg3mPDrXVMxAwUm2oiLg481XfkUxBxc","4441920000","3E3JaJSBbqiJ2iGWgrwuanUDitSawfCYWa9cZusXKWAbLHjC1nCMdnNNEFyVALjGbgiyE3ayYfQLZXQ4a1vVDgwL","326107616","2025-03-11 19:02:30+00","raydium","5zf4J2N2RGtUai7unfWEp45RqzeDW2QncRvtXqaaXUSc"
"2025-03-11","BRhzYaqnXtH2RBoFZEGKeQhAsPdEir5W5VFYT1ZBpump","GHPCChGqtKf4sFaN1wPPCapcweKXBBngB3hF7D6nT29e","21825148","5Aw1AqqfhgbGBfDiwTr5AL9rP2sYYxBixQxu1tiBVGSMGVeiBttx5hPJebLpa7T5DefvBYZbNrRQhQ2WKFueSjJG","4wRzBjKdbJAEn1pkVXsqZTwgfoTp3xmkuvLnMi2yfTp2oK4rb2rkasu5VD6gcs755eb31YNVA4vuLH3ah9inLfQH","4WvnPR6PRUEmzNjuh8ygJQgwLuShpM3cRhPouZZwH8Vj","500000000","5FNVfoQn9W56taxEyNyU4xcXin3CmcRvwetY4hocn3ya9hQELvKjun8bkgHWaUqHL5W2QFPpvyEqgCgWL65RQunv","326107620","2025-03-11 19:02:32+00","raydium","2bN1swj85uoJ8GvNozNjFqsQrww8qdTsD2DeVwArzvDg"
